school_year,dpi_true_id,lat,long,school_name,accurate_agency_type,grade_band,school_enrollment,ELA,Mathematics,dpi_rating,dpi_score,sch_ach,sch_growth,per_ed,per_swd,per_lep,per_b_aa,per_hisp_lat,address,phone_number,website_url,email,milwaukee_indicator,overall_score,overall_rating,rc_link,growth_rating
2024-25,4956_0025,43.732427979695,-88.783839032419,Brandon Elementary,Traditional Public School,K-5,95,0.75,0.75,Significantly Exceeds Expectations,92.1,92,91.7,0.242,0.168,0.032,0,0.053,"200 W Bowen St, Brandon, WI 53919",920-346-2915,www.rbsd.us,owenhei@rbsd.k12.wi.us,0,92.1,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Rosendale-Brandon/Brandon Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,1092_0200,44.917150984945,-91.335050971869,Stillson Elementary,Traditional Public School,K-5,338,0.692,0.756,Significantly Exceeds Expectations,91.9,87.6,92.5,0.26,0.13,0.003,0.006,0.024,"16556 50th Ave, Chippewa Falls, WI 54729",715-726-2412,cfsd.chipfalls.k12.wi.us,wilczecl@chipfalls.org,0,92.2,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Chippewa Falls Area Unified/Stillson Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,4536_0060,43.397410015295,-89.404963035791,Poynette Elementary,Traditional Public School,K-5,416,0.686,0.745,Significantly Exceeds Expectations,91.2,83.7,95.4,0.226,0.144,0,0.005,0.026,"225 W North St, Poynette, WI 53955",608-635-4347,www.poynette.k12.wi.us,jhaus@poynette.k12.wi.us,0,92.2,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Poynette/Poynette Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,1015_0075,43.287358979363,-87.99111199006,Westlawn Elementary,Traditional Public School,K-5,297,0.82,0.791,Significantly Exceeds Expectations,93.5,96.2,86.9,0.148,0.111,0.024,0,0.054,"W64N319 Madison Ave, Cedarburg, WI 53012",262-376-6900,www.cedarburg.k12.wi.us,kramos@cedarburg.k12.wi.us,0,92.3,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Cedarburg/Westlawn Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,2058_0140,43.256802918975,-88.137559261237,Rockfield Elementary,Traditional Public School,K-5,344,0.673,0.643,Significantly Exceeds Expectations,89.1,79.7,100,0.116,0.148,0.015,0.017,0.029,"N132W18473 Rockfield Rd, Germantown, WI 53022",262-253-3472,www.gsdwi.org,dcroatt@gsdwi.org,0,92.3,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Germantown/Rockfield Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,1526_0110,45.914936007892,-89.494256959061,Northland Pines Montessori Learning Center (NPMLC),Traditional Public School,K-5,69,0.667,0.857,Significantly Exceeds Expectations,92.4,91.8,NA,0.232,0.043,0.014,0,0.014,"8234 Highway 70 W, Saint Germain, WI 54558",715-542-2632,www.npsd.k12.wi.us/schools/mlc/,tduffek@npsd.k12.wi.us,NA,92.4,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Northland Pines/Northland Pines Montessori Learning Center (NPMLC) School Report Card 2024-25.pdf,No Growth Rating
2024-25,1645_0060,44.873126002435,-91.678401972949,Mound View Elementary,Traditional Public School,K-5,456,0.652,0.652,Significantly Exceeds Expectations,91.2,79.8,100,0.257,0.14,0.033,0.002,0.039,"455 University St, Elk Mound, WI 54739",715-879-5744,www.elkmound.k12.wi.us,ehanson@elkmound.k12.wi.us,0,92.4,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Elk Mound Area/Mound View Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,3682_0010,42.586700982687,-89.642889979129,Abraham Lincoln Elementary,Traditional Public School,K-5,267,0.609,0.766,Significantly Exceeds Expectations,93.6,81.1,100,0.438,0.258,0.007,0.007,0.086,"2625 14th Avenue, Monroe, WI 53566",608-328-7172,www.monroeschools.com,sarahjudd@monroe.k12.wi.us,0,92.4,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Monroe/Abraham Lincoln Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,6174_0410,42.974702004797,-88.294196998837,Rose Glen Elementary,Traditional Public School,K-5,490,0.706,0.855,Significantly Exceeds Expectations,92.5,90.7,89.8,0.122,0.147,0.01,0.012,0.051,"W273S3845 Brookhill Dr, Waukesha, WI 53189",262-970-2405,www.waukesha.k12.wi.us,mnikolic@waukesha.k12.wi.us,0,92.4,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Waukesha/Rose Glen Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,1883_0160,42.919075001459,-88.835966004448,Purdy Elementary,Traditional Public School,K-5,233,0.577,0.587,Significantly Exceeds Expectations,93.1,78.1,100,0.386,0.33,0.073,0.017,0.193,"719 S Main St, Fort Atkinson, WI 53538",920-563-7822,www.fortschools.org,purdy@fortschools.org,0,92.6,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Fort Atkinson/Purdy Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,1414_0200,44.444280008061,-88.059564981637,Foxview Intermediate,Traditional Public School,K-5,673,0.746,0.781,Significantly Exceeds Expectations,92.8,90.4,89.8,0.207,0.125,0.025,0.018,0.064,"650 S Michigan St, De Pere, WI 54115",920-337-1036,foxview.deperek12.org,abradford@depere.k12.wi.us,0,92.7,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/De Pere/Foxview Intermediate School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,2842_0040,43.740327001428,-87.784828994323,Kohler High,Traditional Public School,9-12,242,0.791,0.785,Significantly Exceeds Expectations,92.2,90.1,91.7,0.021,0.045,0.008,0,0.074,"333 Upper Rd, Kohler, WI 53044",920-803-7282,www.kohlerpublicschools.org,rowelln@kohler.k12.wi.us,0,92.7,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Kohler/Kohler High School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,3925_0040,42.992737010584,-88.13088198571,Poplar Creek Elementary,Traditional Public School,K-5,514,0.73,0.777,Significantly Exceeds Expectations,92.5,87.5,89.8,0.224,0.152,0.074,0.01,0.105,"17401 W Cleveland Ave, New Berlin, WI 53146",262-789-6520,www.nbexcellence.org,kevin.gemignani@nbexcellence.org,0,92.7,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/New Berlin/Poplar Creek Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,1015_0070,43.307119986651,-88.000766014681,Parkview Elementary,Traditional Public School,K-5,504,0.874,0.9,Significantly Exceeds Expectations,96.3,99.8,80.3,0.085,0.109,0.012,0.006,0.056,"W72N853 Harrison Ave, Cedarburg, WI 53012",262-376-6800,www.cedarburg.k12.wi.us,bkleeba@cedarburg.k12.wi.us,0,92.8,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Cedarburg/Parkview Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,2460_0100,43.076470317021,-88.36237632867,North Shore Middle,Traditional Public School,6-8,354,0.834,0.889,Significantly Exceeds Expectations,93.7,96.5,86.8,0.232,0.124,0.014,0.011,0.093,"800 E North Shore Dr, Hartland, WI 53029",262-369-6767,www.hartlake.org,jfox@hartlake.org,0,92.9,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Hartland-Lakeside J3/North Shore Middle School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,6419_0020,43.102852000437,-87.896575018715,Cumberland Elementary,Traditional Public School,K-5,624,0.799,0.775,Significantly Exceeds Expectations,95.2,94.8,83.1,0.006,0.139,0.043,0.037,0.053,"4780 N Marlborough Dr, Whitefish Bay, WI 53211",414-963-3943,www.wfbschools.com,jayne.heffron@wfbschools.com,0,92.9,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Whitefish Bay/Cumberland Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,1883_0100,42.9189840159,-88.83961297052,Luther Elementary,Traditional Public School,K-5,238,0.678,0.712,Significantly Exceeds Expectations,94.7,81.3,98.2,0.496,0.21,0.202,0.008,0.277,"205 Park St, Fort Atkinson, WI 53538",920-568-4465,www.fortschools.org,luther@fortschools.org,0,93,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Fort Atkinson/Luther Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,2114_0100,45.127204998921,-87.230715959906,Gibraltar Elementary,Traditional Public School,K-5,265,0.842,0.867,Significantly Exceeds Expectations,93.3,94.6,89.8,0.268,0.094,0.038,0.008,0.057,"3924 State Highway 42, Fish Creek, WI 54212",920-868-3284,www.gibraltar.k12.wi.us,lward@gibraltar.k12.wi.us,0,93,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Gibraltar Area/Gibraltar Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,0000_1731,42.912847748684,-87.873215365578,Guidance Academy,Private School,K-12,260,0.79,0.651,Significantly Exceeds Expectations,94.1,81.5,98.2,0.442,0.004,0.004,0.181,0,"1800 16th Ave, South Milwaukee, WI 53172",414-312-8755,www.guidancemke.org,admin@guidancemke.org,0,93.1,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/South Milwaukee Private/Guidance Academy Choice Students School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,1631_0020,43.835852995438,-88.014790028341,Elkhart Lake Elementary/Middle,Traditional Public School,K-8,359,0.816,0.812,Significantly Exceeds Expectations,93.7,94.1,87.9,0.212,0.128,0.017,0.011,0.072,"251 East Maple Street, Elkhart Lake, WI 53020",920-876-3307,www.goresorters.com,aschwinn@goresorters.com,0,93.2,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Elkhart Lake-Glenbeulah/Elkhart Lake Elementary/Middle School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,2611_0020,45.061263015988,-92.786223028221,Houlton Elementary,Traditional Public School,K-5,217,0.789,0.798,Significantly Exceeds Expectations,94.9,95,86,0.088,0.124,0,0,0.041,"70 Houlton School Circle, Houlton, WI 54082",715-377-3850,www.hudsonraiders.org,connections@hudsonraiders.org,0,93.3,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Hudson/Houlton Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,2758_0110,44.259148996444,-88.279813988265,New Directions Learning Community,Traditional Public School,K-5,270,0.852,0.807,Significantly Exceeds Expectations,94.6,95,85,0.174,0.163,0.015,0.004,0.056,"2601 Sullivan Ave, Kaukauna, WI 54130",920-766-6116,www.ndlccharter.org,frischmanna@kaukaunasd.org,NA,93.4,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Kaukauna Area/New Directions Learning Community School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,2570_0100,43.253238598468,-88.260601073625,Friess Lake Elementary,Traditional Public School,K-5,279,0.745,0.776,Significantly Exceeds Expectations,93,87.9,92.5,0.197,0.115,0,0.007,0.022,"1750 State Road 164, Hubertus, WI 53033",262-628-2380,hhasd.org,shattuck@hhasd.org,0,93.5,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Holy Hill Area/Friess Lake Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,3612_0160,42.729409003039,-88.960760975704,Harmony Elementary,Traditional Public School,K-5,288,0.806,0.839,Significantly Exceeds Expectations,93.7,93.1,NA,0.149,0.153,0.017,0.007,0.045,"4243 E Rotamer Rd, Janesville, WI 53546",608-868-9360,www.milton.k12.wi.us,stuckeys@milton.k12.wi.us,0,93.6,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Milton/Harmony Elementary School Report Card 2024-25.pdf,No Growth Rating
2024-25,0336_0110,43.465154987511,-88.806278979781,Prairie View Elementary,Traditional Public School,K-5,337,0.732,0.799,Significantly Exceeds Expectations,93.8,92.5,90.6,0.421,0.211,0.047,0.009,0.175,"510 N Crystal Lake Rd, Beaver Dam, WI 53916",920-885-7380,www.bdusd.org,krauseb@bdusd.org,0,93.8,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Beaver Dam Unified/Prairie View Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,1414_0030,44.436973000149,-88.038788003865,De Pere Middle,Traditional Public School,6-8,690,0.773,0.817,Significantly Exceeds Expectations,93.9,92.8,91.7,0.216,0.129,0.035,0.026,0.065,"700 Swan Rd, De Pere, WI 54115",920-337-1024,dpms.deperek12.org,akraemer@depere.k12.wi.us,0,93.8,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/De Pere/De Pere Middle School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,3857_0010,42.900590013201,-88.074704961886,Muskego Lakes Middle,Traditional Public School,6-8,676,0.749,0.852,Significantly Exceeds Expectations,94.7,94.6,89.7,0.098,0.141,0.013,0.006,0.078,"W124S8009 North Cape Rd, Muskego, WI 53150",262-971-1860,www.muskegonorway.org,rachel.rydzewski@muskegonorway.org,0,93.8,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Muskego-Norway/Muskego Lakes Middle School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,0658_0021,44.173594994551,-88.064578030288,Brillion Middle,Traditional Public School,6-8,211,0.756,0.751,Significantly Exceeds Expectations,94,88.1,94.4,0.365,0.137,0.071,0.024,0.175,"315 S Main St, Brillion, WI 54110",920-756-2166,www.brillionsd.org,bolson3@brillionsd.org,0,93.9,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Brillion/Brillion Middle School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,5390_0010,43.416437145051,-88.335634865023,Allenton Elementary,Traditional Public School,K-5,417,0.761,0.898,Significantly Exceeds Expectations,94.7,93.7,87.9,0.173,0.096,0.007,0,0.041,"228 Weis St, Allenton, WI 53002",262-629-5546,www.slinger.k12.wi.us,michael.heun@slingerschools.org,0,94,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Slinger/Allenton Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,1376_0470,43.009571979292,-88.377844033939,High School of Health Sciences,Traditional Public School,9-12,176,0.942,0.912,Significantly Exceeds Expectations,97.4,100,84.9,0.063,0.028,0,0,0.074,"349 N Oak Crest Dr, Wales, WI 53183",262-968-6200,www.kmsd.edu/hs2,ladstenr@kmsd.edu,NA,94.1,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Kettle Moraine/High School of Health Sciences School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,2289_0150,44.511128996737,-88.010443005716,Leonardo da Vinci School for Gifted Learners,Traditional Public School,K-8,334,0.968,0.964,Significantly Exceeds Expectations,96.7,100,80.3,0.147,0.027,0.021,0.018,0.057,"139 S Monroe Ave, Green Bay, WI 54301",920-448-2135,www.gbaps.org,vlleisgang@gbaps.org,0,94.1,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Green Bay Area Public/Leonardo da Vinci School for Gifted Learners School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,6069_0020,45.361277985089004,-86.928579028197,Washington Island Elementary,Traditional Public School,K-8,38,0.667,0.583,Significantly Exceeds Expectations,94.1,94.9,NA,0.395,0.211,0,0,0.105,"888 Main Rd, Washington Island, WI 54246",920-847-2507,www.island.k12.wi.us,tim.verboomen@island.k12.wi.us,0,94.1,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Washington Island/Washington Island Elementary School Report Card 2024-25.pdf,No Growth Rating
2024-25,6419_0029,43.111690004874,-87.896200012367,Whitefish Bay Middle,Traditional Public School,6-8,612,0.85,0.835,Significantly Exceeds Expectations,96.3,97.8,87.9,0.011,0.137,0.021,0.047,0.056,"1144 E Henry Clay St, Whitefish Bay, WI 53217",414-963-6800,www.wfbschools.com,geoffrey.pontus@wfbschools.com,0,94.3,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Whitefish Bay/Whitefish Bay Middle School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,2842_0020,43.740327001428,-87.784828994323,Kohler Elementary,Traditional Public School,K-5,337,0.833,0.845,Significantly Exceeds Expectations,97.2,97.7,84.1,0.033,0.104,0.098,0.003,0.128,"333 Upper Rd, Kohler, WI 53044",920-803-7206,www.kohlerpublicschools.org,iselerj@kohler.k12.wi.us,0,94.5,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Kohler/Kohler Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,3220_0100,44.549521613971,-87.703206907077,Luxemburg-Casco Intermediate,Traditional Public School,K-5,552,0.709,0.796,Significantly Exceeds Expectations,94.2,92,94.4,0.178,0.168,0.034,0.004,0.056,"318 N Main St, Luxemburg, WI 54217",920-845-2371,www.luxcasco.k12.wi.us,hmleziva@luxcasco.k12.wi.us,0,94.5,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Luxemburg-Casco/Luxemburg-Casco Intermediate School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,0000_1931,43.018336013434,-87.970407012836,Notre Dame School of Milwaukee,Private School,6-8,106,0.58,0.909,Significantly Exceeds Expectations,97.4,82.4,100,0.689,0.094,0.443,0.009,0.981,"1215 S 45th St, West Milwaukee, WI 53214",414-671-3000,https://notredamemke.org/,htassone@notredamemke.org,1,94.6,Significantly Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/West Milwaukee Private/Notre Dame School of Milwaukee All Students School Report Card 2024-25.pdf,Well Above Average Growth
